,saleprice,overall_qual,gr_liv_area,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_built,year_remod/add,full_bath,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker
1610,208000,6,1982,501.0,2.0,572.0,1182,1986,1986,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,140000,6,848,420.0,2.0,848.0,848,2003,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,230000,8,1648,482.0,2.0,1596.0,1648,2007,2008,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,188500,8,1337,462.0,2.0,1337.0,1337,1989,1989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1614,194000,5,1717,410.0,1.0,901.0,1125,1940,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,133000,5,1104,384.0,1.0,1104.0,1104,1956,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1616,140000,5,907,343.0,1.0,907.0,907,1978,1978,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,207500,7,1652,532.0,2.0,782.0,782,2000,2000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,256900,6,2640,515.0,2.0,932.0,1271,1967,1997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1619,109000,5,1034,240.0,1.0,735.0,735,1940,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1620,113722,5,1513,400.0,2.0,0.0,1513,1979,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1621,237000,8,1498,844.0,3.0,1498.0,1498,2005,2006,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,142100,5,1053,692.0,2.0,1053.0,1053,1963,1963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1623,149900,6,1293,452.0,2.0,1178.0,1293,1954,1954,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1624,404000,9,2020,896.0,3.0,2020.0,2020,2008,2008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1625,277500,7,2448,441.0,2.0,1438.0,1900,1962,1998,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1626,178000,6,1732,476.0,2.0,741.0,977,1985,1985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1627,254000,8,1324,550.0,2.0,1324.0,1324,2006,2006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1628,12789,2,832,780.0,2.0,678.0,832,1923,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1629,176000,7,1253,402.0,2.0,1237.0,1253,1995,1996,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,342643,9,2596,840.0,3.0,1249.0,1249,2006,2006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1631,125500,5,902,288.0,1.0,876.0,902,1967,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1632,150000,6,1495,438.0,2.0,1495.0,1495,1989,1989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1633,261329,8,1584,594.0,2.0,1574.0,1584,2007,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1634,141000,7,1080,0.0,0.0,1080.0,1080,2004,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1635,153000,4,1647,280.0,1.0,1105.0,1647,1953,1953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1636,172500,7,1258,648.0,3.0,1258.0,1258,2006,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,153575,6,1396,384.0,1.0,698.0,698,1915,2003,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,124900,5,1001,216.0,1.0,837.0,1001,1930,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,415298,9,2121,732.0,3.0,2121.0,2121,2006,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1640,119000,6,1480,207.0,1.0,972.0,1044,1920,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1641,227000,8,1588,825.0,3.0,1588.0,1588,2006,2006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1642,145500,5,1053,312.0,1.0,1053.0,1053,1959,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1643,61500,3,492,200.0,1.0,492.0,492,1921,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1644,192100,7,1851,506.0,2.0,1851.0,1851,1969,1969,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1645,116000,6,1403,308.0,1.0,698.0,754,1915,1965,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,145000,6,1138,264.0,1.0,588.0,1138,1958,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1647,445000,9,2452,886.0,3.0,2452.0,2452,2003,2003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1648,150500,5,1040,484.0,2.0,1040.0,1040,1977,2008,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,175900,6,1655,440.0,2.0,763.0,763,1993,1994,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,167900,6,1116,528.0,2.0,1116.0,1116,1974,1974,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1651,219210,7,1863,660.0,3.0,879.0,879,2006,2006,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,189000,6,1845,462.0,2.0,1055.0,1055,1992,1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1653,136500,5,1176,292.0,1.0,1176.0,1176,1957,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1654,137900,5,892,416.0,1.0,864.0,892,1966,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1655,85000,5,1022,280.0,1.0,1022.0,1022,1910,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1656,137900,5,2136,528.0,2.0,2136.0,2136,1951,1951,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1657,195500,6,1604,472.0,2.0,926.0,926,1998,1998,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,128000,6,1647,216.0,1.0,806.0,841,1915,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1659,135000,5,864,420.0,1.0,864.0,864,1961,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1660,143195,5,1076,576.0,2.0,1076.0,1076,1975,1975,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,79500,5,935,308.0,1.0,742.0,779,1930,1960,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,192500,7,1663,478.0,2.0,835.0,835,2003,2004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1663,129500,5,1328,308.0,1.0,768.0,768,1950,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1664,168000,6,1572,373.0,2.0,806.0,806,1995,1996,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,105000,6,1342,240.0,1.0,739.0,874,1939,1950,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,143250,6,981,576.0,2.0,981.0,981,1971,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1667,144000,5,1099,352.0,1.0,1099.0,1099,1995,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,205000,7,2110,463.0,2.0,948.0,1222,1994,2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1669,143000,6,1026,528.0,2.0,970.0,1026,1974,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,290000,9,1419,588.0,2.0,1419.0,1419,2001,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1671,611657,9,2364,820.0,3.0,2330.0,2364,2009,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1672,152000,5,1040,576.0,2.0,1040.0,1040,1996,1996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,191500,8,1280,506.0,2.0,1280.0,1280,1992,1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1674,317000,8,2473,852.0,3.0,1143.0,1143,2004,2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1675,165250,7,1302,224.0,1.0,680.0,798,1940,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1676,123000,5,1092,264.0,1.0,1092.0,1092,1966,1966,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,185000,6,1188,621.0,2.0,988.0,1188,1956,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1678,120000,7,1045,528.0,2.0,1045.0,1045,1962,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1679,158500,6,1093,484.0,2.0,1093.0,1093,1966,1966,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1680,173000,6,1640,520.0,2.0,798.0,798,2004,2004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1681,101800,4,1224,462.0,2.0,0.0,1224,1962,1962,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1682,155000,7,1135,576.0,2.0,560.0,575,1936,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1683,125000,5,1078,264.0,1.0,1054.0,1078,1925,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1684,104500,4,968,331.0,1.0,0.0,968,1956,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1685,350000,9,2224,738.0,3.0,1462.0,1462,2004,2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1686,93500,3,1040,400.0,2.0,0.0,1040,1950,1950,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1687,193000,7,1790,588.0,2.0,873.0,882,1999,1999,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,191000,6,2555,672.0,2.0,588.0,1423,1922,1994,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,110000,6,813,270.0,1.0,813.0,813,1930,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1690,261500,8,1872,531.0,2.0,1299.0,1299,2001,2001,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,128900,5,1050,338.0,1.0,1050.0,1050,1956,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1692,584500,9,3500,959.0,3.0,1733.0,1933,1993,1994,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1693,111000,4,948,248.0,1.0,864.0,948,1954,1954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,90000,5,1316,576.0,2.0,750.0,960,1926,1950,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,129000,6,2380,596.0,2.0,1021.0,1465,1965,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1696,224000,6,1640,924.0,2.0,1296.0,1640,1954,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,165000,6,1200,480.0,2.0,600.0,600,2005,2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1698,122000,6,1324,180.0,1.0,662.0,662,1920,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1699,267300,8,1564,502.0,2.0,1546.0,1564,2006,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700,485000,9,3140,820.0,3.0,1926.0,1966,2008,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1701,220000,6,2486,576.0,2.0,1595.0,1611,1962,1962,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1702,215700,6,1771,600.0,2.0,864.0,872,1997,1997,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,280000,8,1836,862.0,3.0,1836.0,1836,2004,2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1704,284000,8,1575,732.0,3.0,1603.0,1575,2003,2004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1705,84500,4,630,0.0,0.0,630.0,630,1970,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,192000,6,1395,440.0,2.0,1395.0,1395,1963,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1707,105000,7,1004,200.0,1.0,502.0,502,1930,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1708,216837,7,1836,484.0,2.0,1860.0,1836,2004,2005,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,141500,5,1496,450.0,2.0,1296.0,1496,1960,1960,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1710,130000,5,894,450.0,2.0,894.0,894,1967,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1711,124000,5,1040,0.0,0.0,1040.0,1040,1978,1978,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,150909,5,1828,480.0,2.0,859.0,942,1923,1999,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,139500,5,1008,280.0,1.0,1008.0,1008,1952,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1714,79275,4,864,528.0,2.0,864.0,864,1955,1955,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,265900,8,1484,472.0,2.0,1476.0,1484,2006,2006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1716,91000,6,790,160.0,1.0,768.0,790,1930,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1717,185000,5,1934,567.0,2.0,1122.0,946,1977,1977,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,141000,5,1150,300.0,1.0,1150.0,1150,1959,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1719,260116,8,2152,728.0,2.0,1582.0,1582,2007,2008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1720,113000,4,672,234.0,1.0,672.0,672,1941,1950,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,225000,8,1511,811.0,3.0,1401.0,1511,1995,1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1722,113000,5,793,240.0,1.0,793.0,793,1945,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1723,125200,6,1096,352.0,1.0,1008.0,1096,1975,1975,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,319500,8,2100,786.0,3.0,918.0,958,2007,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1725,140000,5,1558,288.0,1.0,913.0,1048,1945,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1726,250764,6,1650,518.0,2.0,1632.0,1650,1958,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1727,250000,8,2088,656.0,3.0,948.0,948,2007,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1728,176000,6,1536,400.0,2.0,768.0,768,2005,2006,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,174850,6,1721,464.0,2.0,1331.0,1721,1957,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1730,147000,6,1548,440.0,2.0,804.0,804,1978,1978,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1731,99500,6,918,264.0,1.0,918.0,918,1979,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1732,398800,9,2690,864.0,3.0,1365.0,1365,2009,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1733,175000,6,1647,460.0,2.0,953.0,953,1999,2000,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,109500,5,825,350.0,1.0,825.0,825,1954,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1735,163500,6,1657,484.0,2.0,1657.0,1657,1970,1970,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1736,100000,4,788,0.0,0.0,788.0,788,1941,1950,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,334000,8,2826,888.0,3.0,1334.0,1520,1992,1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1738,137250,5,864,280.0,1.0,864.0,864,1968,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1739,320000,7,2462,576.0,2.0,1392.0,1392,2005,2006,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,162000,5,1287,576.0,2.0,1063.0,1287,1959,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1741,222000,7,1478,484.0,2.0,1470.0,1478,2009,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1742,178000,7,1342,393.0,2.0,698.0,698,2003,2003,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,119000,5,804,240.0,1.0,788.0,804,1940,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1744,169500,5,1812,264.0,1.0,864.0,876,1962,1962,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1745,236000,7,2256,554.0,2.0,952.0,980,2000,2000,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,294464,8,1648,525.0,2.0,1596.0,1648,2007,2008,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,206900,6,2112,576.0,2.0,952.0,1092,1969,1969,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1748,233000,7,2084,618.0,2.0,956.0,956,2004,2004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1749,108000,6,1032,280.0,1.0,1032.0,1032,1924,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1750,165000,6,1470,420.0,2.0,680.0,680,1995,1996,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,134900,5,1040,748.0,2.0,1040.0,1040,1977,1977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,113000,5,884,240.0,1.0,884.0,884,1939,1950,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,147900,5,1097,242.0,1.0,1097.0,1097,1996,1996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,99900,5,864,0.0,0.0,864.0,864,1922,1950,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,143000,6,1456,460.0,2.0,855.0,855,1975,1975,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1756,114500,6,1176,528.0,2.0,816.0,816,1934,1950,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,129200,5,941,288.0,1.0,912.0,941,1967,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1758,392500,8,1652,482.0,2.0,1600.0,1652,2008,2008,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,266500,7,2340,252.0,1.0,1152.0,1188,1941,2006,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,177500,7,1382,396.0,2.0,384.0,751,1998,1998,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,139500,5,1008,384.0,1.0,1008.0,1008,1968,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,170000,6,1396,440.0,2.0,608.0,608,2007,2007,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,224500,6,2154,539.0,2.0,845.0,845,1964,1997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
